Ubicac.técnica,Equipo,Tipo de equipo,Equipo superior
2101-PL2-ESFI-FIL2-FIP0001,800009402,R,600002481
2101-PL1-ESFI-FIL1-FIP0002,800009403,R,600002483
2101-PL1-ESFI-FIL1-FIP0002,800009404,R,600002483
2101-PL1-ESFI-FIL1-FIP0002,800009405,R,600002483
2101-PL1-ESFI-FIL1-FIP0002,800009406,R,600002483
2101-PL1-ESFI-FIL1-FIP0002,800009407,R,600002488
2101-PL1-ESFI-FIL1-FIP0002,800009408,R,600002488
2101-PL1-ESFI-FIL1-FIP0002,800009409,R,600002488
2101-PL1-ESFI-FIL1-FIP0002,800009410,R,600002488
2101-PL1-ESFI-FIL1-FIP0002,800009411,R,600002489
2101-PL1-ESFI-FIL1-FIP0002,800009412,R,600002489
2101-PL1-ESFI-FIL1-FIP0002,800009413,R,600002489
2101-PL1-ESFI-FIL1-FIP0002,800009414,R,600002489
2101-PL2-ESFI-FIL3-FIP0003,800009415,R,600002491
2101-PL2-ESFI-FIL3-FIP0003,800009416,R,600002491
2101-PL2-ESFI-FIL3-FIP0003,800009417,R,600002492
2101-PL2-ESFI-FIL3-FIP0003,800009418,R,600002492
2101-PL2-ESFI-FIL3-FIP0003,800009419,R,600002492
2101-PL2-ESFI-FIL3-FIP0003,800009420,R,600002492
2101-PL2-ESFI-FIL3-FIP0003,800009421,R,600002492
2101-PL2-ESFI-FIL3-FIP0003,800009422,R,600002492
2101-PL2-ESFI-FIL3-FIP0003,800009423,R,600002493
2101-PL2-ESFI-FIL3-FIP0003,800009424,R,600002493
2101-PL2-ESFI-FIL3-FIP0003,800009425,R,600002493
2101-PL2-ESFI-FIL3-FIP0003,800009426,R,600002493
2101-PL2-ESFI-FIL3-FIP0003,800009427,R,600002493
2101-PL2-ESFI-FIL3-FIP0003,800009428,R,600002497
2101-PL2-ESFI-FIL3-FIP0003,800009429,R,600002497
2101-PL2-ESFI-FIL3-FIP0003,800009430,R,600002497
2101-PL2-ESFI-FIL3-FIP0003,800009431,R,600002497
2101-PL2-ESFI-FIL3-FIP0003,800009432,R,600002497
2101-PL2-CHAN-CHAT-FAJ00C1,800009433,R,600002500
2101-PL2-CHAN-CHAT-FAJ00C1,800009434,R,600002501
2101-PL2-CHAN-CHAT-FAJ00C1,800009435,R,600002501
2101-PL2-CHAN-CHAT-FAJ00C1,800009436,R,600002501
2101-PL2-CHAN-CHAT-FAJ00C1,800009437,R,600002501
2101-PL2-CHAN-CHAT-FAJ00C1,800009438,R,600002501
2101-PL2-CHAN-CHAT-FAJ00C1,800009439,R,600002501
2101-PL2-CHAN-CHAT-FAJ00C1,800009440,R,600002502
2101-PL2-CHAN-CHAT-FAJ00C1,800009441,R,600002503
2101-PL2-CHAN-CHAT-FAJ00C2,800009442,R,600002506
2101-PL2-CHAN-CHAT-FAJ00C2,800009443,R,600002507
2101-PL2-CHAN-CHAT-FAJ00C2,800009444,R,600002507
2101-PL2-CHAN-CHAT-FAJ00C2,800009445,R,600002507
2101-PL2-CHAN-CHAT-FAJ00C2,800009446,R,600002507
2101-PL2-CHAN-CHAT-FAJ00C2,800009447,R,600002507
2101-PL2-CHAN-CHAT-FAJ00C2,800009448,R,600002507
2101-PL2-CHAN-CHAT-FAJ00C2,800009449,R,600002508
2101-PL2-CHAN-CHAT-FAJ00C2,800009450,R,600002509
2101-PL2-CHAN-CHAT-FAJ0CX1,800009451,R,600002512
2101-PL2-CHAN-CHAT-FAJ0CX1,800009452,R,600002513
2101-PL2-CHAN-CHAT-FAJ0CX1,800009453,R,600002513
2101-PL2-CHAN-CHAT-FAJ0CX1,800009454,R,600002514
2101-PL2-CHAN-CHAT-FAJ0CX1,800009455,R,600002515
2101-GTE-SELS-S101,800009456,R,400002055
2101-GTE-SELS-S101,800009457,R,400002055
2101-GTE-SELS-S101,800009458,R,400002055
2101-GTE-SELS-S101,800009459,R,400002055
2101-GTE-SELS-S101,800009460,R,400002055
2101-GTE-SELS-S101,800009461,R,400002055
2101-GTE-SELS-S101,800009462,R,400002055
2101-GTE-SELS-S101,800009463,R,400002055
2101-GTE-SELS-S101,800009464,R,400002055
2101-GTE-SELS-S101,800009465,R,400002055
2101-GTE-SELS-S101,800009466,R,400002055
2101-GTE-SELS-S101,800009467,R,400002055
2101-GTE-SELS-S101,800009468,R,400002055
2101-GTE-SELS-S101,800009469,R,400002055
2101-GTE-SELS-S101,800009470,R,400002055
2101-GTE-SELS-S101,800009471,R,400002055
2101-GTE-SELS-S101,800009472,R,400002055
2101-GTE-SELS-S101,800009473,R,400002055
2101-GTE-SELS-S101,800009474,R,400002055
2101-GTE-SELS-S101,800009475,R,400002055
2101-GTE-SELS-S101,800009476,R,400002055
2101-GTE-SELS-S101,800009477,R,400002055
2101-GTE-SELS-S101,800009478,R,400002055
2101-GTE-SELS-S007,800009479,R,400002066
2101-GTE-SELS-S007,800009480,R,400002066
2101-GTE-SELS-S007,800009481,R,400002066
2101-GTE-SELS-S007,800009482,R,400002067
2101-GTE-SELS-S007,800009483,R,400002067
2101-GTE-SELS-S007,800009484,R,400002067
2101-GTE-SELS-S007,800009485,R,400002072
2101-GTE-SELS-S040,800009486,R,400002073
2101-GTE-SELS-S040,800009487,R,400002074
2101-GTE-SELS-S040,800009488,R,400002074
2101-GTE-SELS-S005,800009489,R,400002077
2101-GTE-SELS-S005,800009490,R,400002077
2101-GTE-SELS-S005,800009491,R,400002079
2101-GTE-SELS-S005,800009492,R,400002079
2101-GTE-SELS-S005,800009493,R,400002079
2101-GTE-SELS-S005,800009494,R,400002079
2101-GTE-SELS-S014,800009495,R,400002080
2101-GTE-SELS-S014,800009496,R,400002081
2101-GTE-SELS-S014,800009497,R,400002081
2101-GTE-SELS-S021,800009498,R,400002082
2101-GTE-SELS-S021,800009499,R,400002083
2101-GTE-SELS-S021,800009500,R,400002083
2101-GTE-SELS-S017,800009501,R,400002086
2101-GTE-SELS-S103,800009502,R,400002087
2101-GTE-SELS-S103,800009503,R,400002087
2101-GTE-SELS-S103,800009504,R,400002088
2101-GTE-SELS-S103,800009505,R,400002088
2101-GTE-SELS-S103,800009506,R,400002088
2101-GTE-SELP-S002,800009507,R,400002092
2101-GTE-SELP-S002,800009508,R,400002092
2101-GTE-SELP-S002,800009509,R,400002092
2101-GTE-SELP-S002,800009510,R,400002092
2101-GTE-SELP-S002,800009511,R,400002092
2101-GTE-SELP-S002,800009512,R,400002092
2101-GTE-SELP-S002,800009513,R,400002092
2101-GTE-SELP-S002,800009514,R,400002092
2101-GTE-SELP-S002,800009515,R,400002092
2101-GTE-SELP-S002,800009516,R,400002092
2101-GTE-SELP-S002,800009517,R,400002092
2101-GTE-SELP-S002,800009518,R,400002092
2101-GTE-SELP-S002,800009519,R,400002092
2101-GTE-SELP-S002,800009520,R,400002092
2101-GTE-SELP-S002,800009521,R,400002093
2101-GTE-SELP-S002,800009522,R,400002093
2101-GTE-SELP-S002,800009523,R,400002093
2101-GTE-SELP-S002,800009524,R,400002093
2101-GTE-SELP-S002,800009525,R,400002093
2101-GTE-SELP-S001,800009526,R,400002101
2101-GTE-SELP-S001,800009527,R,400002101
2101-GTE-SELP-S001,800009528,R,400002101
2101-GTE-SELP-S001,800009529,R,400002101
2101-GTE-SELP-S001,800009530,R,400002101
2101-GTE-SELP-S001,800009531,R,400002101
2101-GTE-SELP-S001,800009532,R,400002101
2101-GTE-SELP-S001,800009533,R,400002101
2101-GTE-SELP-S001,800009534,R,400002101
2101-GTE-SELP-S001,800009535,R,400002102
2101-GTE-SELP-S001,800009536,R,400002102
2101-GTE-SELP-S001,800009537,R,400002102
2101-GTE-SELP-S001,800009538,R,400002102
2101-GTE-SELP-S001,800009539,R,400002102
2101-GTE-SELP-S001,800009540,R,400002102
2101-GTE-SELP-S001,800009541,R,400002102
2101-GTE-SELP-S001,800009542,R,400002102
2101-GTE-SELP-S001,800009543,R,400002102
2101-GTE-SELP-S001,800009544,R,400002102
2101-GTE-SELP-S001,800009545,R,400002102
2101-GTE-SELP-S001,800009546,R,400002102
2101-GTE-SELP-S001,800009547,R,400002102
2101-GTE-SELP-S001,800009548,R,400002102
2101-GTE-SELP-S001,800009549,R,400002102
2101-GTE-SELP-S001,800009550,R,400002102
2101-GTE-SELP-S003,800009551,R,400002110
2101-GTE-SELP-S003,800009552,R,400002110
2101-GTE-SELP-S003,800009553,R,400002110
2101-GTE-SELP-S003,800009554,R,400002110
2101-GTE-SELP-S003,800009555,R,400002110
2101-GTE-SELP-S003,800009556,R,400002110
2101-GTE-SELP-S003,800009557,R,400002111
2101-GTE-SELP-S003,800009558,R,400002111
2101-GTE-SELP-S003,800009559,R,400002111
2101-GTE-SELP-S003,800009560,R,400002111
2101-GTE-SELP-S003,800009561,R,400002111
2101-GTE-SELP-S003,800009562,R,400002111
2101-GTE-SELP-S003,800009563,R,400002111
2101-GTE-SELP-S003,800009564,R,400002111
2101-GTE-SELP-S003,800009565,R,400002111
2101-GTE-SELP-S003,800009566,R,400002111
2101-GTE-SELP-S003,800009567,R,400002111
2101-GTE-SELP-S003,800009568,R,400002111
2101-GTE-SELP-S003,800009569,R,400002111
2101-GTE-SELP-S003,800009570,R,400002111
2101-GTE-SELP-S003,800009571,R,400002111
2101-GTE-SELP-S003,800009572,R,400002111
2101-GTE-SELP-S003,800009573,R,400002111
2101-GTE-SELS-S006,800009574,R,400002119
2101-GTE-SELS-S006,800009575,R,400002119
2101-GTE-SELS-S006,800009576,R,400002119
2101-GTE-SELS-S006,800009577,R,400002120
2101-GTE-SELS-S006,800009578,R,400002120
2101-GTE-SELS-S008,800009579,R,400002122
2101-GTE-SELS-S104,800009580,R,400002123
2101-GTE-SELS-S104,800009581,R,400002123
2101-GTE-SELS-S104,800009582,R,400002124
2101-GTE-SELS-S104,800009583,R,400002124
2101-GTE-SELS-S104,800009584,R,400002124
2101-PL1-MOLI-MOLP-MOL0001,800009585,R,600002133
2101-PL1-MOLI-MOLP-MOL0002,800009586,R,600002140
2101-PL1-MOLI-MOLP-MOL0003,800009587,R,600002147
2101-PL1-MOLI-MOLP-MOL0004,800009588,R,600002154
,800009589,R,
,800009590,R,
,800009591,R,
,800009592,R,
,800009593,R,
,800009594,R,
1002-PL1-CHAN-CHAP-CHA0001,800009595,R,500004338
1002-PL1-CHAN-CHAP-EIM0001,800009596,R,500004339
1002-PL1-CHAN-CHAP-EIM0001,800009597,R,500004339
1002-PL1-CHAN-CHAP-FAJ0001,800009598,R,500004340
1002-PL1-CHAN-CHAP-FAJ0001,800009599,R,500004340
1002-PL1-CHAN-CHAP-FAJ0001,800009600,R,500004340
1002-PL1-CHAN-CHAP-FAJ0002,800009601,R,500004341
1002-PL1-CHAN-CHAP-FAJ0002,800009602,R,500004341
1002-PL1-CHAN-CHAS-CHA0002,800009603,R,500004344
1002-PL1-CHAN-CHAS-CHA0002,800009604,R,600002516
1002-PL1-CHAN-CHAS-CHA0002,800009605,R,600002516
1002-PL1-CHAN-CHAS-CHA0002,800009606,R,600002517
1002-PL1-CHAN-CHAS-CHA0002,800009607,R,600002517
1002-PL1-CHAN-CHAS-EXT0001,800009608,R,500004345
1002-PL1-CHAN-CHAS-EXT0001,800009609,R,500004345
1002-PL1-CHAN-CHAS-EXT0001,800009610,R,500004345
1002-PL1-CHAN-CHAS-EXT0001,800009611,R,500004345
1002-PL1-CHAN-CHAS-FAJ0003,800009612,R,500004346
1002-PL1-CHAN-CHAS-FAJ0003,800009613,R,500004346
1002-PL1-CHAN-CHAS-FAJ0003,800009614,R,500004347
1002-PL1-CHAN-CHAS-FAJ0004,800009615,R,500004348
1002-PL1-CHAN-CHAS-FAJ0004,800009616,R,500004348
1002-PL1-CHAN-CHAS-FAJ0005,800009617,R,500004349
1002-PL1-CHAN-CHAS-FAJ0005,800009618,R,500004349
1002-PL1-CHAN-CHAS-ZAR0001,800009619,R,500004350
1002-PL1-CHAN-CHAS-ZAR0001,800009620,R,500004350
1002-PL1-MOLI-SCMO,800009621,R,500004357
1002-PL1-MOLI-SCMO,800009622,R,500004357
1002-PL1-MOLI-MOLP-FAJ0003,800009623,R,500004360
1002-PL1-MOLI-MOLP-FAJ0003,800009624,R,500004360
1002-PL1-MOLI-MOLP-FAJ0004,800009625,R,500004361
1002-PL1-MOLI-MOLP-FAJ0004,800009626,R,500004361
1002-PL1-MOLI-MOLP-FAJ0005,800009627,R,500004362
1002-PL1-MOLI-MOLP-FAJ0005,800009628,R,500004362
1002-PL1-MOLI-MOLP-FAJ0006,800009629,R,500004363
1002-PL1-MOLI-MOLP-FAJ0006,800009630,R,500004363
1002-PL1-MOLI-MOLP-MOL0001,800009631,R,500004364
1002-PL1-MOLI-MOLP-MOL0001,800009632,R,500004364
1002-PL1-MOLI-MOLP-MOL0001,800009633,R,500004364
1002-PL1-MOLI-MOLP-MOL0001,800009634,R,500004364
1002-PL1-MOLI-MOLP-MOL0001,800009635,R,500004364
1002-PL1-MOLI-MOLP-CEF0001,800009636,R,500004365
1002-PL1-MOLI-MOLP-CEF0001,800009637,R,500004365
1002-PL1-MOLI-MOLP-ZAR0002,800009638,R,500004366
1002-PL1-MOLI-MOLP-ZAR0002,800009639,R,500004366
1002-PL1-MOLI-MOLP-BOM0001,800009640,R,500004367
1002-PL1-MOLI-MOLP-BOM0002,800009641,R,500004368
1002-PL1-MOLI-MOLP-BOM0003,800009642,R,500004372
1002-PL1-MOLI-REMO-MOL0002,800009643,R,500004373
1002-PL1-MOLI-REMO-MOL0002,800009644,R,500004373
1002-PL1-MOLI-REMO-MOL0003,800009645,R,500004374
1002-PL1-MOLI-REMO-MOL0003,800009646,R,500004374
1002-PL1-MOLI-REMO-BOM0001,800009647,R,500004375
1002-PL1-MOLI-REMO-BOM0002,800009648,R,500004376
1002-PL1-MOLI-REMO-BOM0003,800009649,R,500004380
1002-PL1-MOLI-REMO-BOM0004,800009650,R,500004381
1002-PL1-MOLI-SAUX-PUE0003,800009651,R,500004382
1002-PL1-MOLI-SAUX-PUE0003,800009652,R,500004382
1002-PL1-FLOT-FLT1-BCF0001,800009653,R,500004384
1002-PL1-FLOT-FLT1-BCF0001,800009654,R,500004384
1002-PL1-FLOT-FLT1-BCF0001,800009655,R,500004384
1002-PL1-FLOT-FLT1-BCF0001,800009656,R,500004384
1002-PL1-FLOT-FLT1-BCF0002,800009657,R,500004385
1002-PL1-FLOT-FLT1-BCF0002,800009658,R,500004385
1002-PL1-FLOT-FLT1-BCF0002,800009659,R,500004385
1002-PL1-FLOT-FLT1-BCF0002,800009660,R,500004385
1002-PL1-FLOT-FLT1-BCF0003,800009661,R,500004386
1002-PL1-FLOT-FLT1-BCF0003,800009662,R,500004386
1002-PL1-FLOT-FLT1-BCF0003,800009663,R,500004386
1002-PL1-FLOT-FLT1-BCF0003,800009664,R,500004386
1002-PL1-FLOT-FLT1-BCF0004,800009665,R,500004387
1002-PL1-FLOT-FLT1-BCF0004,800009666,R,500004387
1002-PL1-FLOT-FLT1-BCF0004,800009667,R,500004387
1002-PL1-FLOT-FLT1-BCF0004,800009668,R,500004387
1002-PL1-FLOT-FLT1-CEF0001,800009669,R,500004399
1002-PL1-FLOT-FLT1-CEF0001,800009670,R,500004399
1002-PL1-FLOT-FLT1-BOM0001,800009671,R,500004400
1002-PL1-FLOT-FLT1-BOM0002,800009672,R,500004401
1002-PL1-FLOT-FLT1-BOM0003,800009673,R,500004402
1002-PL1-FLOT-FLT1-BOM0004,800009674,R,500004403
1002-PL1-FLOT-FLT1-BOM0005,800009675,R,500004404
1002-PL1-FLOT-FLT1-BOM0006,800009676,R,500004405
1002-PL1-FLOT-FLT1-CEF0002,800009677,R,500004406
1002-PL1-FLOT-FLT1-CEF0002,800009678,R,500004406
1002-PL1-FLOT-FLT1-CEF0003,800009679,R,500004407
1002-PL1-FLOT-FLT1-CEF0003,800009680,R,500004408
1002-PL1-FLOT-FLT1-CEF0003,800009681,R,500004408
1002-PL1-FLOT-FLT1-BOM0007,800009682,R,500004409
1002-PL1-FLOT-FLT1-BOM0008,800009683,R,500004410
1002-PL1-FLOT-FLT1-BOM0009,800009684,R,500004411
1002-PL1-FLOT-FLT2-CEF0001,800009685,R,500004415
1002-PL1-FLOT-FLT2-CEF0001,800009686,R,500004415
1002-PL1-FLOT-FLT2-CEF0001,800009687,R,500004415
1002-PL1-FLOT-FLT2-CEF0002,800009688,R,500004416
1002-PL1-FLOT-FLT2-CEF0002,800009689,R,500004416
1002-PL1-FLOT-FLT2-CEF0003,800009690,R,500004417
1002-PL1-FLOT-FLT2-CEF0003,800009691,R,500004417
1002-PL1-FLOT-FLT2-TAQ0001,800009692,R,500004418
1002-PL1-FLOT-FLT2-TAQ0001,800009693,R,500004418
1002-PL1-FLOT-FLT2-TAQ0002,800009694,R,500004419
1002-PL1-FLOT-FLT2-TAQ0002,800009695,R,500004419
1002-PL1-FLOT-FLT2-BCF0001,800009696,R,500004388
1002-PL1-FLOT-FLT2-BCF0001,800009697,R,500004388
1002-PL1-FLOT-FLT2-BCF0001,800009698,R,500004388
1002-PL1-FLOT-FLT2-BCF0001,800009699,R,500004388
1002-PL1-FLOT-FLT2-BCF0002,800009700,R,500004389
1002-PL1-FLOT-FLT2-BCF0002,800009701,R,500004389
1002-PL1-FLOT-FLT2-BCF0002,800009702,R,500004389
1002-PL1-FLOT-FLT2-BCF0002,800009703,R,500004389
1002-PL1-FLOT-FLT2-BCF0003,800009704,R,500004390
1002-PL1-FLOT-FLT2-BCF0003,800009705,R,500004390
1002-PL1-FLOT-FLT2-BCF0003,800009706,R,500004390
1002-PL1-FLOT-FLT2-BCF0003,800009707,R,500004390
1002-PL1-FLOT-FLT2-BCF0004,800009708,R,500004391
1002-PL1-FLOT-FLT2-BCF0004,800009709,R,500004391
1002-PL1-FLOT-FLT2-BCF0004,800009710,R,500004391
1002-PL1-FLOT-FLT2-BCF0004,800009711,R,500004391
1002-PL1-FLOT-FLT2-BOM0001,800009712,R,500004436
1002-PL1-FLOT-FLT2-BOM0002,800009713,R,500004437
1002-PL1-FLOT-FLT2-BOM0003,800009714,R,500004438
1002-PL1-FLOT-FLT2-BOM0004,800009715,R,500004439
1002-PL1-FLOT-FLT2-BOM0005,800009716,R,500004440
1002-PL1-FLOT-FLT2-BOM0006,800009717,R,500004441
1002-PL1-REAC-PR01-TAN0001,800009718,R,500004442
1002-PL1-REAC-PR01-TAN0001,800009719,R,500004442
1002-PL1-REAC-PR01-BOM0001,800009720,R,500004443
1002-PL1-REAC-PR01-TAQ0001,800009721,R,500004444
1002-PL1-REAC-PR01-TAQ0001,800009722,R,500004444
1002-PL1-REAC-PR01-BOM0002,800009723,R,500004445
1002-PL1-REAC-PR01-BOM0003,800009724,R,500004446
1002-PL1-REAC-PR02-TAN0001,800009725,R,500004447
1002-PL1-REAC-PR02-TAN0001,800009726,R,500004447
1002-PL1-REAC-PRAC-TAN0002,800009727,R,500004449
1002-PL1-REAC-PRAC-TAN0002,800009728,R,500004449
1002-PL1-REAC-PRAC-BOM0001,800009729,R,500004454
1002-PL1-REAC-PRAC-BOM0002,800009730,R,500004455
1002-PL1-REAC-PRAC-BOM0002,800009731,R,500004455
1002-PL1-REAC-PRAC-BOM0003,800009732,R,500004456
1002-PL1-REAC-PRAC-BOM0004,800009733,R,500004457
1002-PL1-REAC-PRAC-BOM0005,800009734,R,500004458
1002-PL1-REAC-PRAC-BOM0006,800009735,R,500004459
1002-PL1-ESFI-EFI1-ESP0001,800009736,R,500004460
1002-PL1-ESFI-EFI1-ESP0001,800009737,R,500004460
1002-PL1-ESFI-EFI1-ESP0001,800009738,R,500004460
1002-PL1-ESFI-EFI1-FIP0002,800009739,R,500004461
1002-PL1-ESFI-EFI1-FIP0002,800009740,R,500004461
1002-PL1-ESFI-EFI1-FIP0002,800009741,R,500004461
1002-PL1-ESFI-EFI1-FIP0002,800009742,R,500004461
1002-PL1-ESFI-EFI1-FIP0002,800009743,R,500004461
1002-PL1-ESFI-EFI1-TAQ0002,800009744,R,500004462
1002-PL1-ESFI-EFI1-TAQ0002,800009745,R,500004462
1002-PL1-ESFI-EFI1-TAQ0002,800009746,R,500004462
1002-PL1-ESFI-EFI1-BOM0001,800009747,R,500004463
1002-PL1-ESFI-EFI1-BOM0002,800009748,R,500004464
1002-PL1-ESFI-EFI1-MUE0001,800009749,R,500004465
1002-PL1-ESFI-EFI1-BOM0003,800009750,R,500004466
1002-PL1-ESFI-EFI1-BOM0004,800009751,R,500004467
1002-PL1-ESFI-EFI1-BOM0005,800009752,R,500004468
1002-PL1-ESFI-EFI1-BOM0006,800009753,R,500004469
1002-PL1-ESFI-EFI2-ESP0002,800009754,R,500004470
1002-PL1-ESFI-EFI2-ESP0002,800009755,R,500004470
1002-PL1-ESFI-EFI2-ESP0002,800009756,R,500004470
1002-PL1-ESFI-EFI2-FIP0001,800009757,R,500004471
1002-PL1-ESFI-EFI2-FIP0001,800009758,R,500004471
1002-PL1-ESFI-EFI2-FIP0001,800009759,R,500004471
1002-PL1-ESFI-EFI2-FIP0001,800009760,R,500004471
1002-PL1-ESFI-EFI2-FIP0001,800009761,R,500004471
1002-PL1-ESFI-EFI2-TAQ0001,800009762,R,500004472
1002-PL1-ESFI-EFI2-TAQ0001,800009763,R,500004472
1002-PL1-ESFI-EFI2-TAQ0001,800009764,R,500004472
1002-PL1-ESFI-EFI2-BOM0001,800009765,R,500004473
1002-PL1-ESFI-EFI2-BOM0002,800009766,R,500004474
1002-PL1-ESFI-EFI2-BOM0003,800009767,R,500004475
1002-PL1-ESFI-EFI2-BOM0004,800009768,R,500004476
1002-PL1-ESFI-EFI2-MUE0001,800009769,R,500004477
1002-PL1-ESFI-EFI2-BOM0005,800009770,R,500004478
1002-PL1-ESFI-EFI2-BOM0006,800009771,R,500004479
1002-PL1-ESFI-SAUX-PUE0004,800009772,R,500004480
1002-PL1-ESFI-SAUX-PUE0004,800009773,R,500004480
1002-PL1-ESFI-SAUX-BOM0001,800009774,R,500004481
1002-PL1-ESFI-SAUX-BOM0002,800009775,R,500004482
1002-PL1-RELA-ETRE-ESP0003,800009776,R,500004486
1002-PL1-RELA-ETRE-ESP0003,800009777,R,500004486
1002-PL1-RELA-ETRE-ESP0003,800009778,R,500004486
1002-PL1-RELA-ETRE-ESP0003,800009779,R,500004486
1002-PL1-RELA-ETRE-TAN0001,800009780,R,500004487
1002-PL1-RELA-ETRE-TAN0001,800009781,R,500004487
1002-PL1-RELA-ETRE-TAN0001,800009782,R,500004487
1002-PL1-RELA-ETRE-BOM0001,800009783,R,500004488
1002-PL1-RELA-ETRE-BOM0001,800009784,R,500004488
1002-PL1-RELA-ETRE-BOM0001,800009785,R,500004488
1002-PL1-RELA-ETRE-BOM0001,800009786,R,500004488
1002-PL1-RELA-ETRE-BOM0002,800009787,R,500004489
1002-PL1-RELA-ETRE-BOM0002,800009788,R,500004489
1002-PL1-RELA-ETRE-BOM0002,800009789,R,500004489
1002-PL1-RELA-ETRE-BOM0002,800009790,R,500004489
1002-PL1-RELA-ETRE-BOM0003,800009791,R,500004490
1002-PL1-RELA-ETRE-BOM0004,800009792,R,500004491
1002-PL1-RELA-ETRE-BOM0005,800009793,R,500004492
1002-PL1-RELA-REAG-BOM0001,800009794,R,500004493
1002-PL1-RELA-REAG-BOM0002,800009795,R,500004494
1002-PL1-RELA-REAG-BOM0003,800009796,R,500004495
1002-PL1-RELA-REAG-BOM0004,800009797,R,500004496
1002-PL1-RELA-REL1-BOM0001,800009798,R,500004497
1002-PL1-RELA-REL1-BOM0002,800009799,R,500004498
1002-PL1-RELA-SAUX-PUE0005,800009800,R,500004499
1002-PL1-RELA-SAUX-PUE0005,800009801,R,500004499
1002-PL1-RELA-SAUX-PUE0005,800009802,R,500004499
1002-PL1-REAC-SAUX,800009803,R,500004500
1002-PL1-REAC-SAUX,800009804,R,500004500
1002-PL1-REAC-SAUX,800009805,R,500004500
1002-PL1-RELA-SAUX-ZAR0003,800009806,R,500004501
1002-PL1-SAUP-DAGU-TAN0001,800009807,R,500004502
1002-PL1-SAUP-DAGU-TAN0001,800009808,R,500004502
1002-PL1-SAUP-DAGU-TAN0002,800009809,R,500004503
1002-PL1-SAUP-DAGU-TAN0003,800009810,R,500004504
1002-PL1-SAUP-DAIR-SOP0001,800009811,R,500004507
1002-PL1-SAUP-DAIR-SOP0001,800009812,R,500004507
1002-PL1-SAUP-DAIR-SOP0001,800009813,R,500004507
1002-PL1-SAUP-DAIR-SOP0002,800009814,R,500004508
1002-PL1-SAUP-DAIR-SOP0002,800009815,R,500004508
1002-PL1-SAUP-DAIR-SOP0002,800009816,R,500004508
1002-PL1-SAUP-DAIR-COM0001,800009817,R,500004509
1002-PL1-SAUP-DAIR-COM0002,800009818,R,500004510
1002-PL1-SAUP-DAIR-COM0003,800009819,R,500004511
1002-PL1-TAIN-PAI1,800009820,R,500004516
1002-PL1-TAIN-PAI1,800009821,R,500004516
1002-PL1-TAIN-PAI1,800009822,R,400002168
1002-PL1-TAIN-PAI1,800009823,R,500004517
1002-MI1-EACA-LOCO-LOC0001,800009824,R,500004539
1002-MI1-EACA-LOCO-LOC0001,800009825,R,500004539
1002-MI1-EACA-LOCO-LOC0001,800009826,R,500004539
1002-MI1-EACA-LOCO-LOC0001,800009827,R,500004539
1002-MI1-EACA-LOCO-LOC0002,800009828,R,500004540
1002-MI1-EACA-LOCO-LOC0002,800009829,R,500004540
1002-MI1-EACA-LOCO-LOC0002,800009830,R,500004540
1002-MI1-EACA-LOCO-LOC0002,800009831,R,500004540
