"";"Ubicac.técnica";"Equipo";"Tipo.de.equipo";"Equipo.superior";"Eq.padre";"Sistema";"Comp"
"295";"1003-MI1-ECAR-PNEU-PAL2003";400000041;"T";"0";"400000041";"0";"0"
"296";"1003-MI1-EACA-WARR-WAR2012";400000042;"T";"0";"400000042";"0";"0"
"297";"1003-MI1-EACA-WARR-WAR2008";400000043;"T";"0";"400000043";"0";"0"
"298";"1003-MI1-EACA-WARR-WAR2020";400000044;"T";"0";"400000044";"0";"0"
"299";"1003-MI1-EACA-WARR-WAR2004";400000045;"T";"0";"400000045";"0";"0"
"300";"1003-MI1-EACA-WARR-WAR2026";400000046;"T";"0";"400000046";"0";"0"
"301";"1003-MI1-EACA-WARR-WAR2029";400000047;"T";"0";"400000047";"0";"0"
"302";"1003-MI1-EACA-WARR-WAR2007";400000048;"T";"0";"400000048";"0";"0"
"303";"1003-MI1-EACA-CMIN-CMI2006";400000049;"T";"0";"400000049";"0";"0"
"304";"1003-MI1-EACA-CMIN-CMI2006";400000050;"T";"0";"400000050";"0";"0"
"305";"1003-MI1-EACA-CMIN-CMI2006";400000051;"T";"0";"400000051";"0";"0"
"306";"1003-MI1-EACA-CMIN-CMI2006";400000052;"T";"0";"400000052";"0";"0"
"307";"1003-MI1-EACA-CMIN-CMI2006";400000053;"T";"0";"400000053";"0";"0"
"308";"1003-MI1-EACA-CMIN-CMI2006";400000054;"T";"0";"400000054";"0";"0"
"309";"1003-MI1-EACA-CMIN-CMI2006";400000055;"T";"0";"400000055";"0";"0"
"310";"1003-MI1-EACA-CMIN-CMI2006";400000056;"T";"0";"400000056";"0";"0"
"311";"1003-MI1-EACA-CMIN-CMI2006";400000057;"T";"0";"400000057";"0";"0"
"312";"1003-MI1-ECAR-SCOO-SCO2146";400000058;"T";"0";"400000058";"0";"0"
"313";"1003-MI1-ECAR-SCOO-SCO2116";400000059;"T";"0";"400000059";"0";"0"
"314";"1003-MI1-ECAR-SCOO-SCO2102";400000060;"T";"0";"400000060";"0";"0"
"315";"1003-MI1-ECAR-SCOO-SCO2148";400000061;"T";"0";"400000061";"0";"0"
"316";"1003-MI1-ECAR-SCOO-SCO2147";400000062;"T";"0";"400000062";"0";"0"
"317";"1003-MI1-EACA-CMIN-CMI2001";400000063;"T";"0";"400000063";"0";"0"
"318";"1003-MI1-EACA-CMIN-CMI2001";400000064;"T";"0";"400000064";"0";"0"
"319";"1003-MI1-EACA-CMIN-CMI2001";400000065;"T";"0";"400000065";"0";"0"
"320";"1003-MI1-EACA-CMIN-CMI2001";400000066;"T";"0";"400000066";"0";"0"
"321";"1003-MI1-EACA-CMIN-CMI2001";400000067;"T";"0";"400000067";"0";"0"
"322";"1003-MI1-EACA-CMIN-CMI2001";400000068;"T";"0";"400000068";"0";"0"
"323";"1003-MI1-EACA-CMIN-CMI2001";400000069;"T";"0";"400000069";"0";"0"
"324";"1003-MI1-EACA-CMIN-CMI2001";400000070;"T";"0";"400000070";"0";"0"
"325";"1003-MI1-EACA-LOCO-LOC2002";400000071;"T";"0";"400000071";"0";"0"
"326";"1003-MI1-EACA-LOCO-LOC2006";400000072;"T";"0";"400000072";"0";"0"
"327";"1003-MI1-ECAR-SCOO-SCO2101";400000073;"T";"0";"400000073";"0";"0"
"328";"1003-MI1-ECAR-SCOO-SCO2149";400000074;"T";"0";"400000074";"0";"0"
"329";"1003-MI1-ECAR-SCOO-SCO2137";400000075;"T";"0";"400000075";"0";"0"
"330";"1003-MI1-ECAR-SCOO-SCO2123";400000076;"T";"0";"400000076";"0";"0"
"331";"1003-MI1-ECAR-SCOO-SCO2142";400000077;"T";"0";"400000077";"0";"0"
"332";"1003-MI1-ECAR-SCOO-SCO2115";400000078;"T";"0";"400000078";"0";"0"
"333";"1003-MI1-ECAR-SCOO-SCO2151";400000079;"T";"0";"400000079";"0";"0"
"334";"1003-MI1-EAUM-VENP-VEN2003";400000080;"T";"0";"400000080";"0";"0"
"335";"1003-MI1-EAUM-VENP-VEN2004";400000081;"T";"0";"400000081";"0";"0"
"336";"1003-MI1-EAUM-VENP-VEN2001";400000082;"T";"0";"400000082";"0";"0"
"337";"1003-MI1-EAUM-VENP-VEN2005";400000083;"T";"0";"400000083";"0";"0"
"338";"1003-MI1-EACA-WARR-WAR2017";400000084;"T";"0";"400000084";"0";"0"
"339";"1003-MI1-ECAR-SCOO-SCO2136";400000085;"T";"0";"400000085";"0";"0"
"340";"1003-MI1-ECAR-SCOO-SCO2143";400000086;"T";"0";"400000086";"0";"0"
"341";"1003-MI1-ECAR-SCOO-SCO2130";400000087;"T";"0";"400000087";"0";"0"
"342";"1003-MI1-ECAR-SCOO-SCO2144";400000088;"T";"0";"400000088";"0";"0"
"343";"1003-MI1-ECAR-SCOO-SCO2138";400000089;"T";"0";"400000089";"0";"0"
"344";"1003-MI1-ECAR-SCOO-SCO2129";400000090;"T";"0";"400000090";"0";"0"
"345";"1003-MI1-EACA-CMIN-CMI2006";400000091;"T";"0";"400000091";"0";"0"
"346";"1003-MI1-EACA-CMIN-CMI2005";400000092;"T";"0";"400000092";"0";"0"
"347";"1003-MI1-EACA-CMIN-CMI2005";400000093;"T";"0";"400000093";"0";"0"
"348";"1003-MI1-EAUM-LTRO-TAB2004";400000094;"T";"0";"400000094";"0";"0"
"349";"1003-MI1-EAUM-LTRO-TAB2001";400000095;"T";"0";"400000095";"0";"0"
"350";"1003-MI1-EAUM-LTRO-TAB2005";400000096;"T";"0";"400000096";"0";"0"
"351";"1003-MI1-EAUM-LTRO-TAB2002";400000097;"T";"0";"400000097";"0";"0"
"352";"1003-MI1-EAUM-LTRO-TAB2003";400000098;"T";"0";"400000098";"0";"0"
"353";"1003-MI1-EACA-CMIN-CMI2004";400000099;"T";"0";"400000099";"0";"0"
"354";"1003-MI1-EACA-CMIN-CMI2004";400000100;"T";"0";"400000100";"0";"0"
"355";"1003-MI1-EACA-CMIN-CMI2004";400000101;"T";"0";"400000101";"0";"0"
"356";"1003-MI1-EACA-CMIN-CMI2004";400000102;"T";"0";"400000102";"0";"0"
"357";"1003-MI1-EACA-CMIN-CMI2004";400000103;"T";"0";"400000103";"0";"0"
"358";"1003-MI1-EAUM-CCAL";400000104;"T";"0";"400000104";"0";"0"
"359";"1003-MI1-EACA-LOCO-LOC2011";400000105;"T";"0";"400000105";"0";"0"
"360";"1003-MI1-EACA-LOCO-LOC2017";400000106;"T";"0";"400000106";"0";"0"
"361";"1003-MI1-EACA-LOCO-LOC2016";400000107;"T";"0";"400000107";"0";"0"
"362";"1003-MI1-EACA-LOCO-LOC2007";400000108;"T";"0";"400000108";"0";"0"
"363";"1003-MI1-EACA-LOCO-LOC2018";400000109;"T";"0";"400000109";"0";"0"
"364";"1003-MI1-EACA-LOCO-LOC2004";400000110;"T";"0";"400000110";"0";"0"
"365";"1003-MI1-EACA-LOCO-LOC2015";400000111;"T";"0";"400000111";"0";"0"
"366";"1003-MI1-EACA-CMIN-CMI2004";400000112;"T";"0";"400000112";"0";"0"
"367";"1003-MI1-EACA-CMIN-CMI2004";400000113;"T";"0";"400000113";"0";"0"
"368";"1003-MI1-EACA-CMIN-CMI2004";400000114;"T";"0";"400000114";"0";"0"
"369";"1003-MI1-EACA-CMIN-CMI2004";400000115;"T";"0";"400000115";"0";"0"
"370";"1003-MI1-EACA-CMIN-CMI2004";400000116;"T";"0";"400000116";"0";"0"
"371";"1003-MI1-EACA-CMIN-CMI2004";400000117;"T";"0";"400000117";"0";"0"
"372";"1003-MI1-EACA-CMIN-CMI2004";400000118;"T";"0";"400000118";"0";"0"
"373";"1003-MI1-ECAR-SCOO-SCO2127";400000119;"T";"0";"400000119";"0";"0"
"374";"1003-MI1-EACA-CMIN-CMI2004";400000120;"T";"0";"400000120";"0";"0"
"375";"1003-MI1-EACA-CMIN-CMI2004";400000121;"T";"0";"400000121";"0";"0"
"376";"1003-MI1-ECAR-PNEU-PAL2006";400000122;"T";"0";"400000122";"0";"0"
"377";"1003-MI1-EACA-CMIN-CMI2001";400000123;"T";"0";"400000123";"0";"0"
"378";"1003-MI1-EACA-CMIN-CMI2001";400000124;"T";"0";"400000124";"0";"0"
"379";"1003-MI1-EACA-CMIN-CMI2001";400000125;"T";"0";"400000125";"0";"0"
"380";"1003-MI1-EACA-CMIN-CMI2001";400000126;"T";"0";"400000126";"0";"0"
"381";"1003-MI1-EACA-CMIN-CMI2001";400000127;"T";"0";"400000127";"0";"0"
"382";"1003-MI1-EACA-CMIN-CMI2001";400000128;"T";"0";"400000128";"0";"0"
"383";"1003-MI1-EACA-CMIN-CMI2001";400000129;"T";"0";"400000129";"0";"0"
"384";"1003-MI1-EACA-CMIN-CMI2001";400000130;"T";"0";"400000130";"0";"0"
"385";"1003-MI1-EACA-CMIN-CMI2001";400000131;"T";"0";"400000131";"0";"0"
"386";"1003-MI1-EACA-CMIN-CMI2001";400000132;"T";"0";"400000132";"0";"0"
"387";"1003-MI1-EACA-CMIN-CMI2001";400000133;"T";"0";"400000133";"0";"0"
"388";"1003-MI1-EACA-CMIN-CMI2001";400000134;"T";"0";"400000134";"0";"0"
"389";"1003-MI1-EACA-CMIN-CMI2006";400000135;"T";"0";"400000135";"0";"0"
"390";"1003-MI1-EACA-CMIN-CMI2006";400000136;"T";"0";"400000136";"0";"0"
"391";"1003-MI1-EACA-CMIN-CMI2006";400000137;"T";"0";"400000137";"0";"0"
"392";"1003-MI1-EACA-CMIN-CMI2001";400000138;"T";"0";"400000138";"0";"0"
"393";"1003-MI1-ECAR-SCOO-SCO2132";400000139;"T";"0";"400000139";"0";"0"
"394";"1003-MI1-ECAR-PNEU-PAL2005";400000140;"T";"0";"400000140";"0";"0"
"395";"1003-MI1-EACA-CMIN-CMI2001";400000141;"T";"0";"400000141";"0";"0"
"396";"1003-MI1-EACA-CMIN-CMI2001";400000142;"T";"0";"400000142";"0";"0"
"397";"1003-MI1-EACA-CMIN-CMI2003";400000143;"T";"0";"400000143";"0";"0"
"398";"1003-MI1-EACA-CMIN-CMI2003";400000144;"T";"0";"400000144";"0";"0"
"399";"1003-MI1-ECAR-PNEU-PAL2004";400000145;"T";"0";"400000145";"0";"0"
"400";"1003-MI1-ECAR-PNEU-PAL2012";400000146;"T";"0";"400000146";"0";"0"
"401";"1003-MI1-EACA-CMIN-CMI2003";400000147;"T";"0";"400000147";"0";"0"
"402";"1003-MI1-EACA-CMIN-CMI2003";400000148;"T";"0";"400000148";"0";"0"
"403";"1003-MI1-ECAR-PNEU-PAL2010";400000149;"T";"0";"400000149";"0";"0"
"404";"1003-MI1-ECAR-PNEU-PAL2009";400000150;"T";"0";"400000150";"0";"0"
"405";"1003-MI1-ECAR-PNEU-PAL2011";400000151;"T";"0";"400000151";"0";"0"
"406";"1003-MI1-EACA-CMIN-CMI2005";400000152;"T";"0";"400000152";"0";"0"
"407";"1003-MI1-EACA-CMIN-CMI2004";400000153;"T";"0";"400000153";"0";"0"
"408";"1003-MI1-EACA-CMIN-CMI2004";400000154;"T";"0";"400000154";"0";"0"
"409";"1003-MI1-EACA-LOCO-LOC2010";400000155;"T";"0";"400000155";"0";"0"
"410";"1003-MI1-EACA-CMIN-CMI2005";400000156;"T";"0";"400000156";"0";"0"
"411";"1003-MI1-EACA-CMIN-CMI2005";400000157;"T";"0";"400000157";"0";"0"
"412";"1003-MI1-EACA-CMIN-CMI2005";400000158;"T";"0";"400000158";"0";"0"
"413";"1003-MI1-ECAR-PNEU-PAL2001";400000159;"T";"0";"400000159";"0";"0"
"414";"1003-MI1-ECAR-PNEU-PAL2007";400000160;"T";"0";"400000160";"0";"0"
"415";"1003-MI1-EACA-CMIN-CMI2005";400000161;"T";"0";"400000161";"0";"0"
"416";"1003-MI1-EACA-CMIN-CMI2005";400000162;"T";"0";"400000162";"0";"0"
"417";"1003-MI1-EACA-CMIN-CMI2004";400000163;"T";"0";"400000163";"0";"0"
"418";"1003-MI1-EACA-CMIN-CMI2005";400000164;"T";"0";"400000164";"0";"0"
"419";"1003-MI1-EACA-CMIN-CMI2005";400000165;"T";"0";"400000165";"0";"0"
"420";"1003-MI1-EACA-CMIN-CMI2005";400000166;"T";"0";"400000166";"0";"0"
"421";"1003-MI1-ECAR-PNEU-PAL2002";400000167;"T";"0";"400000167";"0";"0"
"422";"1003-MI1-ECAR-PNEU-PAL2013";400000168;"T";"0";"400000168";"0";"0"
"423";"1003-MI1-EAUM-VENP-VEN2002";400000169;"T";"0";"400000169";"0";"0"
"424";"1003-MI1-ECAR-SCOO-SCO2141";400000170;"T";"0";"400000170";"0";"0"
"425";"1003-MI1-ECAR-SCOO-SCO2140";400000171;"T";"0";"400000171";"0";"0"
"426";"1003-MI1-ECAR-SCOO-SCO2128";400000172;"T";"0";"400000172";"0";"0"
"427";"1003-MI1-ECAR-SCOO-SCO2119";400000173;"T";"0";"400000173";"0";"0"
"428";"1003-MI1-ECAR-PNEU-PAL2008";400000174;"T";"0";"400000174";"0";"0"
"429";"1003-MI1-EACA-CMIN-CMI2001";400000175;"T";"0";"400000175";"0";"0"
"430";"1003-MI1-ECAR-SCOO-SCO2139";400000176;"T";"0";"400000176";"0";"0"
"431";"1003-MI1-EAUM-ROMP-ROM2101";400000177;"T";"0";"400000177";"0";"0"
"432";"1003-SUP-TMAN-TA03-EQUREPA";400000178;"T";"0";"400000178";"0";"0"
"433";"1003-SUP-TMAN-TA03-EQUREPA";400000179;"T";"0";"400000179";"0";"0"
"434";"1003-MI1-EAUM-VENS-VEN2003";400000180;"T";"0";"400000180";"0";"0"
"435";"1003-MI1-EAUM-VENS-VEN2007";400000181;"T";"0";"400000181";"0";"0"
"436";"1003-MI1-EAUM-VENS-VEN2008";400000182;"T";"0";"400000182";"0";"0"
"437";"1003-SUP-TMAN-TA03-EQUREPA";400000183;"T";"0";"400000183";"0";"0"
"438";"1003-SUP-TMAN-TA03-EQUREPA";400000184;"T";"0";"400000184";"0";"0"
"439";"1003-SUP-TMAN-TA03-EQUREPA";400000185;"T";"0";"400000185";"0";"0"
"440";"1003-MI1-EAUM-VENS-VEN2004";400000186;"T";"0";"400000186";"0";"0"
"441";"1003-SUP-TMAN-TA03-EQUREPA";400000187;"T";"0";"400000187";"0";"0"
"442";"1003-SUP-TMAN-TA03-EQUREPA";400000188;"T";"0";"400000188";"0";"0"
"443";"1003-SUP-TMAN-TA03-EQUREPA";400000189;"T";"0";"400000189";"0";"0"
"444";"1003-MI1-EAUM-VENS-VEN2006";400000190;"T";"0";"400000190";"0";"0"
"445";"1003-MI1-EAUM-VENS-VEN2001";400000191;"T";"0";"400000191";"0";"0"
"446";"1003-MI1-EAUM-VENS-VEN2002";400000192;"T";"0";"400000192";"0";"0"
"447";"1003-MI1-EAUM-VENS-VEN2005";400000193;"T";"0";"400000193";"0";"0"
"448";"1003-SUP-TMAN-TA03-EQUREPA";400000194;"T";"0";"400000194";"0";"0"
"449";"1003-SUP-TMAN-TA03-EQUREPA";400000195;"T";"0";"400000195";"0";"0"
"450";"1003-MI1-EAUM-VENA";400000196;"T";"0";"400000196";"0";"0"
"451";"1003-MI1-EAUM-VENA";400000197;"T";"0";"400000197";"0";"0"
"452";"1003-MI1-EAUM-VENA";400000198;"T";"0";"400000198";"0";"0"
"453";"1003-MI1-EAUM-VENA";400000199;"T";"0";"400000199";"0";"0"
"454";"1003-MI1-EAUM-VENA";400000200;"T";"0";"400000200";"0";"0"
"455";"1003-MI1-EAUM-VENA";400000201;"T";"0";"400000201";"0";"0"
"456";"1003-MI1-EAUM-VENA";400000202;"T";"0";"400000202";"0";"0"
"457";"1003-MI1-EAUM-VENA";400000203;"T";"0";"400000203";"0";"0"
"458";"1003-MI1-EAUM-VENA";400000204;"T";"0";"400000204";"0";"0"
"459";"1003-MI1-EAUM-VENA";400000205;"T";"0";"400000205";"0";"0"
"460";"1003-MI1-EAUM-VENA";400000206;"T";"0";"400000206";"0";"0"
"461";"1003-MI1-EAUM-VENA";400000207;"T";"0";"400000207";"0";"0"
"462";"1003-MI1-EAUM-VENA";400000208;"T";"0";"400000208";"0";"0"
"463";"1003-MI1-EAUM-VENA";400000209;"T";"0";"400000209";"0";"0"
"464";"1003-MI1-EAUM-VENA";400000210;"T";"0";"400000210";"0";"0"
"465";"1003-MI1-EAUM-VENA";400000211;"T";"0";"400000211";"0";"0"
"466";"1003-MI1-EAUM-VENA";400000212;"T";"0";"400000212";"0";"0"
"467";"1003-MI1-EAUM-VENA";400000213;"T";"0";"400000213";"0";"0"
"468";"1003-MI1-EAUM-VENA";400000214;"T";"0";"400000214";"0";"0"
"469";"1003-MI1-EAUM-VENA";400000215;"T";"0";"400000215";"0";"0"
"470";"1003-MI1-EAUM-VENA";400000216;"T";"0";"400000216";"0";"0"
"471";"1003-MI1-EAUM-VENA";400000217;"T";"0";"400000217";"0";"0"
"472";"1003-MI1-EAUM-VENA";400000218;"T";"0";"400000218";"0";"0"
"473";"1003-MI1-EAUM-VENA";400000219;"T";"0";"400000219";"0";"0"
"474";"1003-MI1-EAUM-VENA";400000220;"T";"0";"400000220";"0";"0"
"475";"1003-MI1-EAUM-VENA";400000221;"T";"0";"400000221";"0";"0"
"476";"1003-MI1-EAUM-VENA";400000222;"T";"0";"400000222";"0";"0"
"477";"1003-MI1-EAUM-VENA";400000223;"T";"0";"400000223";"0";"0"
"478";"1003-MI1-EAUM-VENA";400000224;"T";"0";"400000224";"0";"0"
"479";"1003-MI1-EAUM-VENA";400000225;"T";"0";"400000225";"0";"0"
"480";"1003-MI1-EAUM-VENA";400000226;"T";"0";"400000226";"0";"0"
"481";"1003-MI1-EAUM-VENA";400000227;"T";"0";"400000227";"0";"0"
"482";"1003-MI1-EAUM-VENA";400000228;"T";"0";"400000228";"0";"0"
"483";"1003-MI1-EAUM-VENA";400000229;"T";"0";"400000229";"0";"0"
"484";"1003-MI1-EAUM-VENA";400000230;"T";"0";"400000230";"0";"0"
"485";"1003-MI1-EAUM-VENA";400000231;"T";"0";"400000231";"0";"0"
"486";"1003-MI1-EAUM-VENA";400000232;"T";"0";"400000232";"0";"0"
"487";"1003-MI1-EAUM-VENA";400000233;"T";"0";"400000233";"0";"0"
"488";"1003-MI1-EAUM-VENA";400000234;"T";"0";"400000234";"0";"0"
"489";"1003-MI1-EAUM-VENA";400000235;"T";"0";"400000235";"0";"0"
"490";"1003-MI1-EAUM-VENA";400000236;"T";"0";"400000236";"0";"0"
"491";"1003-MI1-EAUM-VENA";400000237;"T";"0";"400000237";"0";"0"
"492";"1003-MI1-EAUM-VENA";400000238;"T";"0";"400000238";"0";"0"
"493";"1003-MI1-EAUM-VENA";400000239;"T";"0";"400000239";"0";"0"
"494";"1003-MI1-EAUM-VENA";400000240;"T";"0";"400000240";"0";"0"
"495";"1003-MI1-EAUM-VENA";400000241;"T";"0";"400000241";"0";"0"
"496";"1003-MI1-EAUM-VENA";400000242;"T";"0";"400000242";"0";"0"
"497";"1003-MI1-EAUM-VENA";400000243;"T";"0";"400000243";"0";"0"
"498";"1003-MI1-EAUM-VENA";400000244;"T";"0";"400000244";"0";"0"
"499";"1003-MI1-EAUM-VENA";400000245;"T";"0";"400000245";"0";"0"
"500";"1003-MI1-EAUM-VENA";400000246;"T";"0";"400000246";"0";"0"
"501";"1003-MI1-EAUM-VENA";400000247;"T";"0";"400000247";"0";"0"
"502";"1003-MI1-EAUM-VENA";400000248;"T";"0";"400000248";"0";"0"
"503";"1003-MI1-EAUM-VENA";400000249;"T";"0";"400000249";"0";"0"
"504";"1003-MI1-EAUM-VENA";400000250;"T";"0";"400000250";"0";"0"
"505";"1003-MI1-EAUM-VENA";400000251;"T";"0";"400000251";"0";"0"
"506";"1003-MI1-EAUM-VENA";400000252;"T";"0";"400000252";"0";"0"
"507";"1003-MI1-EAUM-VENA";400000253;"T";"0";"400000253";"0";"0"
"508";"1003-MI1-EAUM-VENA";400000254;"T";"0";"400000254";"0";"0"
"509";"1003-MI1-EAUM-VENA";400000255;"T";"0";"400000255";"0";"0"
"510";"1003-MI1-EAUM-VENA";400000256;"T";"0";"400000256";"0";"0"
"511";"1003-MI1-EAUM-VENA";400000257;"T";"0";"400000257";"0";"0"
"512";"1003-MI1-EAUM-VENA";400000258;"T";"0";"400000258";"0";"0"
"513";"1003-MI1-EAUM-VENA";400000259;"T";"0";"400000259";"0";"0"
"514";"1003-MI1-EAUM-VENA";400000260;"T";"0";"400000260";"0";"0"
"515";"1003-MI1-EAUM-VENA";400000261;"T";"0";"400000261";"0";"0"
"516";"1003-MI1-EAUM-VENA";400000262;"T";"0";"400000262";"0";"0"
"517";"1003-MI1-EAUM-VENA";400000263;"T";"0";"400000263";"0";"0"
"518";"1003-MI1-EAUM-VENA";400000264;"T";"0";"400000264";"0";"0"
"519";"1003-MI1-EAUM-VENA";400000265;"T";"0";"400000265";"0";"0"
"520";"1003-MI1-EAUM-VENA";400000266;"T";"0";"400000266";"0";"0"
"521";"1003-MI1-EAUM-VENA";400000267;"T";"0";"400000267";"0";"0"
"522";"1003-MI1-EAUM-VENA";400000268;"T";"0";"400000268";"0";"0"
"523";"1003-MI1-EAUM-VENA";400000269;"T";"0";"400000269";"0";"0"
"524";"1003-MI1-EAUM-VENA";400000270;"T";"0";"400000270";"0";"0"
"525";"1003-MI1-EAUM-VENA";400000271;"T";"0";"400000271";"0";"0"
"526";"1003-MI1-EAUM-VENA";400000272;"T";"0";"400000272";"0";"0"
"527";"1003-MI1-EAUM-VENA";400000273;"T";"0";"400000273";"0";"0"
"528";"1003-MI1-EAUM-VENA";400000274;"T";"0";"400000274";"0";"0"
"529";"1003-MI1-EAUM-VENA";400000275;"T";"0";"400000275";"0";"0"
"530";"1003-MI1-EAUM-VENA";400000276;"T";"0";"400000276";"0";"0"
"531";"1003-MI1-EAUM-VENA";400000277;"T";"0";"400000277";"0";"0"
"532";"1003-MI1-EAUM-VENA";400000278;"T";"0";"400000278";"0";"0"
"533";"1003-MI1-EAUM-VENA";400000279;"T";"0";"400000279";"0";"0"
"534";"1003-MI1-EAUM-VENA";400000280;"T";"0";"400000280";"0";"0"
"535";"1003-MI1-EAUM-VENA";400000281;"T";"0";"400000281";"0";"0"
"536";"1003-MI1-EAUM-VENA";400000282;"T";"0";"400000282";"0";"0"
"537";"1003-MI1-EAUM-VENA";400000283;"T";"0";"400000283";"0";"0"
"538";"1003-MI1-EAUM-VENA";400000284;"T";"0";"400000284";"0";"0"
"539";"1003-MI1-EAUM-VENA";400000285;"T";"0";"400000285";"0";"0"
"540";"1003-MI1-EAUM-VENA";400000286;"T";"0";"400000286";"0";"0"
"541";"1003-MI1-EAUM-VENA";400000287;"T";"0";"400000287";"0";"0"
"542";"1003-MI1-EAUM-VENA";400000288;"T";"0";"400000288";"0";"0"
"543";"1003-MI1-EAUM-VENA";400000289;"T";"0";"400000289";"0";"0"
"544";"1003-MI1-EAUM-VENA";400000290;"T";"0";"400000290";"0";"0"
"545";"1003-MI1-EAUM-VENA";400000291;"T";"0";"400000291";"0";"0"
"546";"1003-MI1-EAUM-VENA";400000292;"T";"0";"400000292";"0";"0"
"547";"1003-MI1-EAUM-VENA";400000293;"T";"0";"400000293";"0";"0"
"548";"1003-MI1-EAUM-VENA";400000294;"T";"0";"400000294";"0";"0"
"549";"1003-MI1-EAUM-VENA";400000295;"T";"0";"400000295";"0";"0"
"550";"1003-MI1-EAUM-VENA";400000296;"T";"0";"400000296";"0";"0"
"551";"1003-MI1-EAUM-VENA";400000297;"T";"0";"400000297";"0";"0"
"552";"1003-MI1-EAUM-VENA";400000298;"T";"0";"400000298";"0";"0"
"553";"1003-MI1-EAUM-VENA";400000299;"T";"0";"400000299";"0";"0"
"554";"1003-MI1-EAUM-VENA";400000300;"T";"0";"400000300";"0";"0"
"555";"1003-MI1-EAUM-VENA";400000301;"T";"0";"400000301";"0";"0"
"556";"1003-MI1-EAUM-VENA";400000302;"T";"0";"400000302";"0";"0"
"557";"1003-MI1-EAUM-VENA";400000303;"T";"0";"400000303";"0";"0"
"558";"1003-MI1-EAUM-VENA";400000304;"T";"0";"400000304";"0";"0"
"559";"1003-MI1-EAUM-VENA";400000305;"T";"0";"400000305";"0";"0"
"560";"1003-PL2-CHAN-CHAP-EIM1001";400000306;"T";"0";"400000306";"0";"0"
"561";"1003-PL2-CHAN-CHAS-ZAR1001";400000307;"T";"0";"400000307";"0";"0"
"562";"1003-PL2-CHAN-CHAT-ZAR1001";400000308;"T";"0";"400000308";"0";"0"
"563";"1003-PL2-CHAN-CHAT-EIM1001";400000309;"T";"0";"400000309";"0";"0"
"564";"1003-PL2-MOLI-SAUX-MUE1001";400000310;"T";"0";"400000310";"0";"0"
"565";"1003-PL2-MOLI-MOLP-BOM1001";400000311;"T";"0";"400000311";"0";"0"
"566";"1003-PL2-MOLI-MOLP-BOM1002";400000312;"T";"0";"400000312";"0";"0"
"567";"1003-PL2-MOLI-MOLS-BOM1001";400000313;"T";"0";"400000313";"0";"0"
"568";"1003-PL2-MOLI-MOLS-BOM1002";400000314;"T";"0";"400000314";"0";"0"
"569";"1003-PL1-FLOT-FLT1-BOM0202";400000315;"T";"0";"400000315";"0";"0"
"570";"1003-PL1-FLOT-FLT1-BOM0203";400000316;"T";"0";"400000316";"0";"0"
"571";"1003-PL1-FLOT-FLT1-BOM0207";400000317;"T";"0";"400000317";"0";"0"
"572";"1003-PL1-FLOT-FLT1-BOM0208";400000318;"T";"0";"400000318";"0";"0"
"573";"1003-PL1-FLOT-FLT1-BOM0209";400000319;"T";"0";"400000319";"0";"0"
"574";"1003-PL1-FLOT-FLT1-BOM0210";400000320;"T";"0";"400000320";"0";"0"
"575";"1003-PL1-FLOT-FLT1-BOM0206";400000321;"T";"0";"400000321";"0";"0"
"576";"1003-PL1-FLOT-FLT1-BOM0205";400000322;"T";"0";"400000322";"0";"0"
"577";"1003-PL1-FLOT-FLT1-BOM0204";400000323;"T";"0";"400000323";"0";"0"
"578";"1003-PL1-FLOT-FLT1-BOM0212";400000324;"T";"0";"400000324";"0";"0"
"579";"1003-PL1-FLOT-FLT1-BOM0211";400000325;"T";"0";"400000325";"0";"0"
"580";"1003-PL1-ESFI-ESP1-BOM0205";400000326;"T";"0";"400000326";"0";"0"
"581";"1003-PL1-ESFI-ESP1-BOM0201";400000327;"T";"0";"400000327";"0";"0"
"582";"1003-PL1-ESFI-ESP1-BOM0206";400000328;"T";"0";"400000328";"0";"0"
"583";"1003-PL1-CHAN-SAUX-EXT0001";400000329;"T";"0";"400000329";"0";"0"
"584";"1003-PL1-CHAN-CHAP-EIM0001";400000330;"T";"0";"400000330";"0";"0"
"585";"1003-PL1-CHAN-CHAP-BOM0001";400000331;"T";"0";"400000331";"0";"0"
"586";"1003-PL1-MOLI-MOLP-ZAR0001";400000332;"T";"0";"400000332";"0";"0"
"587";"1003-PL1-MOLI-MOLP-EIM0001";400000333;"T";"0";"400000333";"0";"0"
"588";"1003-PL1-CHAN-CHAP-BOM0002";400000334;"T";"0";"400000334";"0";"0"
"589";"1003-PL1-MOLI-MOLP-BOM0003";400000335;"T";"0";"400000335";"0";"0"
"590";"1003-PL1-MOLI-MOLP-BAL0001";400000336;"T";"0";"400000336";"0";"0"
"591";"1003-PL1-MOLI-MOLS-BOM0006";400000337;"T";"0";"400000337";"0";"0"
"592";"1003-PL1-MOLI-MOLS-BOM0007";400000338;"T";"0";"400000338";"0";"0"
"593";"1003-PL1-MOLI-SAUX-MUE0001";400000339;"T";"0";"400000339";"0";"0"
"594";"1003-PL1-MOLI-MOLP-BOM0004";400000340;"T";"0";"400000340";"0";"0"
"595";"1003-PL1-MOLI-CONC-ZAR0002";400000341;"T";"0";"400000341";"0";"0"
"596";"1003-PL1-MOLI-MOLS-BOM0003";400000342;"T";"0";"400000342";"0";"0"
